id,sku,sku_normalized,vendor_sku,source_vendor,product_code,name,description,features,brand,category,subcategory,msrp,original_retail,cost,map_price,has_map_policy,ad_policy,dropship_fee,stock_quantity,warehouse_wi,warehouse_ny,warehouse_tx,warehouse_nv,warehouse_nc,in_stock,weight,height_in,length_in,width_in,uom,upc,country_of_origin,hazardous_code,truck_only,no_ship_ca,pfas,harmonized_us,image_url,image_urls,fitment_year_start,fitment_year_end,fitment_year_ranges,fitment_hd_families,fitment_hd_models,fitment_hd_codes,fitment_other_makes,is_harley_fitment,is_universal,in_oldbook,in_fatbook,drag_part,closeout,is_active,is_discontinued,oem_part_number,brand_code,enrichment_sku,oldbook_page,fatbook_page,part_add_date,slug,created_at,updated_at
19366,MP08-0290,MP080290,MP08-0290,WPS,,Fork Cap Tool - Removal,The tool is slotted to allow removal and replacement of caps with the P/N 11-0081 Micro Bleeders™,"{""<ul><li>The tool is slotted to allow removal and replacement of caps with the P/N 11-0081 Micro Bleeders™</li><li>This tool allows removal and replacement of the accessory fork cap</li><li>Versatile design features a 22 mm hex and 3/8\"" square drive</li></ul>""}",Motion Pro,Tools,,37.80,,,,f,f,,0,0,0,0,0,0,f,0.620,,,,,,CN,,f,f,,,http://asset.lemansnet.com/z/L0UvOC80L0U4NEJCQTFCLTdBMkUtNDEzQS1BNEU5LTYzOTNFNzI4QkJDNA==,{http://asset.lemansnet.com/z/L0UvOC80L0U4NEJCQTFCLTdBMkUtNDEzQS1BNEU5LTYzOTNFNzI4QkJDNA==},,,,,,,,f,f,f,f,f,f,t,f,08-0290,,,,,,fork-cap-tool-removal-mp08-0290,2026-04-10 12:47:38.720226+00,2026-04-10 12:47:38.720226+00
7087,2012-120,2012120,2012-120,WPS,,Clutch Friction Plate - Suzuki,Heavy-duty Series K aramid friction plates and steel drive plates available individually for most models,"{""<ul><li>Heavy-duty Series K aramid friction plates and steel drive plates available individually for most models</li><li>Made in the U.S.A.</li></ul>""}",Barnett,Clutch,,15.97,,,,f,f,,0,0,0,0,0,0,f,0.080,,,,,,US,,f,f,,,http://asset.lemansnet.com/z/LzkvQy9ELzlDRDBFRUNGLTlGOTAtNDZFNi1CNTVELTBGRkJGMTRCOUE3Mw==,{http://asset.lemansnet.com/z/LzkvQy9ELzlDRDBFRUNGLTlGOTAtNDZFNi1CNTVELTBGRkJGMTRCOUE3Mw==},,,,,,,,f,f,f,f,f,f,t,f,301-70-10007,,,,,,clutch-friction-plate-suzuki-2012-120,2026-04-10 12:47:33.185533+00,2026-04-10 12:47:33.185533+00
37106,15060009,15060009,025052,WPS,,INSERT BACKREST ST STD SK,INSERT BACKREST ST STD SK,,COBRA,Tire & Wheel,,61.95,,43.40,43.40,f,f,,6,0,0,0,0,0,t,0.600,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,insert-backrest-st-std-sk-15060009,2026-04-10 12:47:46.908103+00,2026-04-10 12:47:46.908103+00
31551,12230967,12230967,525MAXX120RR,WPS,,CHAIN 525MAX-X X 120 RED,CHAIN 525MAX-X X 120 RED,,RK,Chains,,209.14,,125.49,125.49,f,f,,0,0,0,0,0,0,f,5.400,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,chain-525max-x-x-120-red-12230967,2026-04-10 12:47:44.479396+00,2026-04-10 12:47:44.479396+00
11889,7100115,7100115,7100115,WPS,,DIPSTICK OIL PK 07-16FL,,,DRAG SPECIALTIES,Oils & Chemicals,,60.72,,42.13,60.72,f,f,,0,0,0,0,0,0,f,,,,,Each,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,dipstick-oil-pk-07-16fl-7100115,2026-04-10 12:47:35.466512+00,2026-04-10 12:47:35.466512+00
121057,08101580,08101580,76841,PU,A,Tripper Fastback™ Seat,Tripper Fastback™ Seat,"{""Tapered in back but still offers good passenger comfort"",""Offers a super clean, custom style"",""Expanded vinyl cover"",""Made in the U.S.A.""}",MUSTANG,,,810.00,810.00,567.00,,f,t,9.75,12,12,0,0,0,0,t,18.610,15.500,43.500,22.260,EA,,US,,f,f,N,8714.10.0010,http://asset.lemansnet.com/z/L0YvMi82L0YyNjQ5RURDLTM2NTgtNDkzRi1CNjRCLUUyOThGQTg1Q0U0RCwvQy8zLzYvQzM2NEE0MzktMDhGOS00RDg1LUFDNzEtQTQyQTBBODBCMDRGLC9CLzkvRS9COUU4RDRENi0yNzA1LTRFQjYtOTc1Ri02OEI4MjcwNjU0NjA=,{http://asset.lemansnet.com/z/L0YvMi82L0YyNjQ5RURDLTM2NTgtNDkzRi1CNjRCLUUyOThGQTg1Q0U0RCwvQy8zLzYvQzM2NEE0MzktMDhGOS00RDg1LUFDNzEtQTQyQTBBODBCMDRGLC9CLzkvRS9COUU4RDRENi0yNzA1LTRFQjYtOTc1Ri02OEI4MjcwNjU0NjA=},,,,,,,,f,f,f,f,f,f,t,f,76841,,0810-1580,0,0,2013-10-28,tripper-fastback-seat-08101580,2026-04-10 12:48:30.913204+00,2026-04-10 12:48:30.913204+00
122449,09240201,09240201,BSP1RS,PU,E,Bearing Roller Set - Standard - '54-'86 XL,Bearing Roller Set - Standard - '54-'86 XL,"{""Includes short and long rollers"",""Sold in sets"",""Made in the USA""}",EASTERN MOTORCYCLE PARTS,,,20.95,16.95,13.40,,f,f,9.75,13,13,0,0,0,0,t,0.150,0.660,3.700,2.560,ST,,US,,f,f,N,8482.50.0000,http://asset.lemansnet.com/z/LzQvOC8zLzQ4M0UyQjk4LTRDODYtNEFERi1BMTcyLUQ0MTI0RDZBODVDMSwvQy83LzIvQzcyRTU1OEItNjlFRi00MUY2LUI5NjItREY0MzQwRDJDQTk0,{http://asset.lemansnet.com/z/LzQvOC8zLzQ4M0UyQjk4LTRDODYtNEFERi1BMTcyLUQ0MTI0RDZBODVDMSwvQy83LzIvQzcyRTU1OEItNjlFRi00MUY2LUI5NjItREY0MzQwRDJDQTk0},1954,1986,"[{""end"": 1986, ""start"": 1954}]",,,{XL},,t,f,t,t,t,f,t,f,B-SP-1-RS,FHJP,0924-0201,393,773,2009-08-24,bearing-roller-set-standard-54-86-xl-09240201,2026-04-10 12:48:31.366772+00,2026-04-10 12:48:31.366772+00
47101,20012663,20012663,54009,WPS,,"LIGHT BAR 40"" COMBO AMBER","LIGHT BAR 40"" COMBO AMBER",,HERETIC,Illumination,,949.99,,664.99,664.99,f,f,,16,0,0,0,0,0,t,1.000,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,light-bar-40-combo-amber-20012663,2026-04-10 12:47:51.015568+00,2026-04-10 12:47:51.015568+00
114079,06410013,06410013,IA100,PU,A,Adapter - Handlebar/Mirror - Internal - Steel/Aluminum,Adapter - Handlebar/Mirror - Internal - Steel/Aluminum,"{""Alternative to the basic Bar End Mirror mount"",""Made in the USA""}",CRG,,,24.95,24.95,15.75,,f,f,9.75,20,20,20,20,20,20,t,0.100,1.140,5.350,2.960,EA,,US,,f,f,N,8302.30.3060,http://asset.lemansnet.com/z/LzQvQy9GLzRDRkYwNkUxLTIyM0ItNDBDNS05OTcxLUNERjI3QkQ5QzJENw==,{http://asset.lemansnet.com/z/LzQvQy9GLzRDRkYwNkUxLTIyM0ItNDBDNS05OTcxLUNERjI3QkQ5QzJENw==},,,,,,,,f,f,t,t,t,f,t,f,IA-100,FHFN,0641-0013,886,1461,2005-10-25,adapter-handlebar-mirror-internal-steel-aluminum-06410013,2026-04-10 12:48:27.423488+00,2026-04-10 12:48:27.423488+00
67860,DS174284,DS174284,JGI2685689,WPS,,"91-03XL.93-9080""UMB VALVE","91-03XL.93-9080""UMB VALVE",,JAMES GASKET,Engine,,3.95,,12.70,12.70,f,f,,40,0,0,0,0,0,t,0.020,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,91-03xl-93-9080-umb-valve-ds174284,2026-04-10 12:47:59.860787+00,2026-04-10 12:47:59.860787+00
38834,17010685,17010685,02225,WPS,,"CALIPER 6P 11.8""LH GOLD","CALIPER 6P 11.8""LH GOLD",,ARLEN NESS,Brakes,,469.95,,352.50,352.50,f,f,,18,0,0,0,0,0,t,3.400,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,caliper-6p-11-8-lh-gold-17010685,2026-04-10 12:47:47.53406+00,2026-04-10 12:47:47.53406+00
84234,489-11834X,48911834X,,WPS,,Marksman Flannel,"When cruising the open road, you don't always have a direction or destination; that's just part of a biker's life. With the streets forever changing, you must be prepared. Look for protection with the Marksman flannel jacket. A jacket as rugged as your grandfather, yet, tailored with a classic innovative design that won't let you down. Stay protected, be stylish, and hit the mark.","{""<ul><li>165G aramid fiber on shoulder and elbows</li><li>Woven 8 oz cotton flannel</li><li>CE Level 1 removable shoulder/elbow armor - conforms to EN 1621-1 standard</li><li>Action back panel</li><li>Button-down collar</li><li>Quilted inner liner</li><li>YKK® zippers throughout</li><li>Zippered hand warmer pockets</li><li>Concealed carry pocket</li><li>Anatomically designed for ideal riding position</li></ul>""}",HIGHWAY 21,Shirts,,89.99,,34.99,89.99,f,f,,0,0,0,0,0,0,f,3.450,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/8d33-5d264bc89a923.jpg,"{http://cdn.wpsstatic.com/images/full/8d33-5d264bc89a923.jpg,http://cdn.wpsstatic.com/images/full/485a-5d264bc7a859e.jpg}",,,,,,,,f,f,f,f,f,f,t,f,,,,,,,marksman-flannel-489-11834x,2026-04-10 12:48:07.919284+00,2026-04-10 12:48:07.919284+00
15083,9347867,9347867,C7737,WPS,,"GASKET KIT T/E KX65,SUZ RM65 48MM",,,COMETIC,Gaskets/Seals,,28.95,,16.05,28.95,f,f,,16,0,0,0,0,0,t,,,,,Kit,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,gasket-kit-t-e-kx65-suz-rm65-48mm-9347867,2026-04-10 12:47:36.912906+00,2026-04-10 12:47:36.912906+00
93965,581-8979,5818979,,WPS,,Anthem Lever Set,,"{""<ul><li>Adjustable levers for Indian models</li><li>Easily adjust the levers reach to the bar for added comfort</li><li>CNC Machined from high quality T6061 Aluminum </li><li>Available in Chrome and Black </li><li>Patent Pending Design </li><li>Approximately +/-  1/2\"" adjustment from stock </li><li>Sold in pairs </li></ul>""}",PSR,Levers,,315.95,,220.90,,f,f,,0,0,0,0,0,0,f,1.400,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,anthem-lever-set-581-8979,2026-04-10 12:48:13.566201+00,2026-04-10 12:48:13.566201+00
120949,08100490,08100490,75921,PU,A,Vintage Wide Touring Seat,Vintage Wide Touring Seat,"{""Deeply contoured front bucket; passenger seat angles forward to support the rider's back"",""Vintage has no studs or conchos for a clean, smooth look"",""Built-in steel support wings in the passenger seat"",""Premium-quality, expanded vinyl cover"",""Made in the U.S.A.""}",MUSTANG,,,710.00,710.00,497.00,,f,t,9.75,0,0,0,0,0,0,f,15.810,16.400,27.400,23.110,EA,,US,,f,f,N,8714.10.0010,http://asset.lemansnet.com/z/L0YvRS9EL0ZFRDIzQkI0LTY0MUQtNEQ3MC1COEI0LThCQzEzOUVERDg5MCwvMi85LzgvMjk4ODk1QjktODVDNC00NDY0LTg4MDctRDkyRTI0Rjc5MUU2LC8yLzYvMC8yNjAyMUI4Mi0zQjlBLTRBMTktQjE2Mi0xMjAwREMzMTVFOUQsLzgvNi9BLzg2QUFDQkZDLUZFNkItNDkwRC1CM0VFLTUwNTVGNjE0MzVDOA==,{http://asset.lemansnet.com/z/L0YvRS9EL0ZFRDIzQkI0LTY0MUQtNEQ3MC1COEI0LThCQzEzOUVERDg5MCwvMi85LzgvMjk4ODk1QjktODVDNC00NDY0LTg4MDctRDkyRTI0Rjc5MUU2LC8yLzYvMC8yNjAyMUI4Mi0zQjlBLTRBMTktQjE2Mi0xMjAwREMzMTVFOUQsLzgvNi9BLzg2QUFDQkZDLUZFNkItNDkwRC1CM0VFLTUwNTVGNjE0MzVDOA==},,,,,,,,f,f,f,f,f,f,t,f,75921,,0810-0490,0,0,2007-09-13,vintage-wide-touring-seat-08100490,2026-04-10 12:48:30.668421+00,2026-04-10 12:48:30.668421+00
70838,K280001G,K280001G,040123,WPS,,CLUTCH CABLE SUZUKI (516),CLUTCH CABLE SUZUKI (516),,MOTION PRO,Clutch,,19.35,,12.40,12.40,f,f,,2,0,0,0,0,0,t,0.560,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,clutch-cable-suzuki-516-k280001g,2026-04-10 12:48:01.199326+00,2026-04-10 12:48:01.199326+00
98337,010117576,010117576,010117576,PU,A,Signet-X Helmet - Black Frost - Small,Signet-X Helmet - Black Frost - Small,"{""Variable Axis System (VAS) shield mechanism was developed to enhance the shape of the shell"",""Features long oval shape, created by increasing the space of the EPS liner front to back and decreasing the space side-to-side, designed for riders with a narrow head and a more pronounced forehead"",""VAS latch captures and securely holds the shield closed to help prevent unexpected opening"",""Peripherally Belted - Super Complex Laminate Construction (PB-SCLC) shell design combines multiple materials and techniques that deliver both performance and affordability"",""In addition to the de-mist function, the larger latch allows for intuitive and seamless shield operation"",""VAS shield system lowers the pivot point by an average of 24 mm, making the shell surface area in the critical temple area much smoother and better able to reduce impact energy getting into the helmet"",""Odor resistant liner material resists build-up of bacteria and allows helmet to stay fresher for longer"",""Features QVF three-position intake and QVR exhaust ducts for excellent air intake and exhaust performance when riding—even when the front shutter is closed on the top duct, a side vent still serves as an exhaust vent"",""Pinlock® 120 lens included"",""Features water repellent, removable ES chin cover, enhancing the egg shape of the helmet while increasing exhaust from the mouth area"",""Comes with VAS-Max Vision (MV) shield that accepts the VAS-MV Pinlock® lens"",""FCS® Cheek Pads — The contoured shape - combined with multiple layers of varying foam densities supported by a foam “spring” - cradles the face while helping to block wind noise""}",ARAI HELMETS,,,769.95,719.95,523.57,,f,t,9.75,20,4,7,20,13,7,t,4.800,11.500,13.750,10.500,EA,685311197757,JP,,f,f,N,6506.10.3030,http://asset.lemansnet.com/z/LzAvOS80LzA5NEU4OEJFLTQxRTUtNENERC1BQTdBLUYyMTEwQzAzQzU3NA==,{http://asset.lemansnet.com/z/LzAvOS80LzA5NEU4OEJFLTQxRTUtNENERC1BQTdBLUYyMTEwQzAzQzU3NA==},,,,,,,,f,f,f,f,f,f,t,f,0101-17576,GCWC,0101-17576,0,0,2024-04-15,signet-x-helmet-black-frost-small-010117576,2026-04-10 12:48:18.913112+00,2026-04-10 12:48:18.913112+00
99400,010119600,010119600,FP69NUS5205V,PU,A,C71 Faber Helmet,C71 Faber Helmet,"{""HJ-34P Shield — Pinlock® prepared and anti-scratch, provides 99% UV protection"",""HJ-V12 sunshield is anti-scratch"",""Advanced Polycarbonate Compound Shell — Strong and impact resistant while maintaining a lightweight design"",""Advanced Channeling Ventilation System (ACS)"",""Anti-bacterial fabric interior provides enhanced moisture wicking and quick drying function"",""Removable and washable crown and cheek pads"",""Double D-ring chin strap"",""Speaker pockets for Bluetooth communication""}",HJC,,,199.99,199.99,119.99,,f,t,9.75,20,14,0,0,6,2,t,5.400,11.500,16.000,11.250,EA,190501357502,VN,,f,f,N,6506.10.3030,http://asset.lemansnet.com/z/LzgvOC8zLzg4MzM3NTQwLUM3NjQtNDlGQi1CMzgyLTI0QzgyMzRDQjI2Mg==,{http://asset.lemansnet.com/z/LzgvOC8zLzg4MzM3NTQwLUM3NjQtNDlGQi1CMzgyLTI0QzgyMzRDQjI2Mg==},,,,,,,,f,f,f,f,f,f,t,f,FP69NUS5205V,,0101-19600,0,0,2025-09-24,c71-faber-helmet-010119600,2026-04-10 12:48:19.712117+00,2026-04-10 12:48:19.712117+00
113343,06360473,06360473,52902,PU,C,Xtreme SPC+ Case,Xtreme SPC+ Case,"{""Quick and secure mounting"",""Fast magnetic attachment"",""Wireless charging"",""MagSafe® compatible"",""Two-piece protection for 100% enclosure of your phone"",""Military Drop-Test certified (MIL-STD 810)"",""Waterproof (IP68)"",""Mud and dust resistant"",""Durable camera lens protection"",""Full touchscreen functionality""}",SP CONNECT,,,79.99,0.00,53.60,,f,t,9.75,14,1,0,0,10,3,t,0.250,0.750,7.000,4.000,EA,4028017529020,CN,,f,f,N,3926.90.9985,http://asset.lemansnet.com/z/L0UvRi84L0VGODE5M0NELUQ4QUItNDM4MC04MjkxLTBGNjdFMjY5QjRGMSwvRC9BLzgvREE4RjM5OUEtQjM3NS00ODM1LUIzRUQtN0I2QTZCNjU2QjE4,{http://asset.lemansnet.com/z/L0UvRi84L0VGODE5M0NELUQ4QUItNDM4MC04MjkxLTBGNjdFMjY5QjRGMSwvRC9BLzgvREE4RjM5OUEtQjM3NS00ODM1LUIzRUQtN0I2QTZCNjU2QjE4},,,,,,,,f,f,t,t,t,f,t,f,52902,,0636-0473,94,173,2025-04-10,xtreme-spc-case-06360473,2026-04-10 12:48:26.911213+00,2026-04-10 12:48:26.911213+00
96340,17-DU003,17DU003,,WPS,,WAVE® Brake Rotors,,,GBRAKES,Brakes,,336.00,,235.00,,f,f,,0,0,0,0,0,0,f,4.600,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/5794-690bb23ce3087.png,{http://cdn.wpsstatic.com/images/full/5794-690bb23ce3087.png},,,,,,,,f,f,f,f,f,f,t,f,,,,,,,wave-brake-rotors-17-du003,2026-04-10 12:48:15.04793+00,2026-04-10 12:48:15.04793+00
92086,581-8965,5818965,,WPS,,Lever End,,"{""<ul><li>The ultimate performance lever for V-Twin motorcycles.</li><li>Unbreakable spring-loaded hinge and folding lever design</li><li>Adjustable from stock length to Shorty 1.5\"" shorter</li><li>Micro-Adjuster for precise custom ergonomics</li><li>CNC Machined from high quality aluminum.</li><li>Available in black with black Micro-Adjuster</li><li>Sold in pairs</li><li>Optional Micro-Adjuster and lever end available in silver, black, gold, red, blue. Sold Individually.</li></ul>""}",PSR,Levers,,31.95,,22.90,,f,f,,0,0,0,0,0,0,f,0.035,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,lever-end-581-8965,2026-04-10 12:48:12.59469+00,2026-04-10 12:48:12.59469+00
90029,815-0071,8150071,,WPS,,Z Plus Brake Pads,,"{""<ul><li>Z+ compound is racing pad material</li><li>Optimum stopping power</li><li>DuPont Carbon-Kevlar (organic)</li><li>The most rotor friendly pad in the industry</li><li>Produces no dust, no noise, while providing 20% more stopping torque than stock pads</li><li>The service life generally averages about 18,000 miles</li><li>Made in the USA</li></ul>""}",LYNDALL BRAKES,Brakes,,62.00,,43.40,,f,f,,0,0,0,0,0,0,f,1.000,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/585c-63ebc51b1024a.jpg,{http://cdn.wpsstatic.com/images/full/585c-63ebc51b1024a.jpg},,,,,,,,f,f,f,f,f,f,t,f,,,,,,,z-plus-brake-pads-815-0071,2026-04-10 12:48:11.207451+00,2026-04-10 12:48:11.207451+00
76826,57-8062,578062,,WPS,,Chain Riveting Tool Tip,,,MOTION PRO,Tools,,7.15,,5.01,,f,f,,0,0,0,0,0,0,f,0.020,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/ee7b-572a751ea3e6f.jpg,{http://cdn.wpsstatic.com/images/full/ee7b-572a751ea3e6f.jpg},,,,,,,,f,f,f,f,f,f,t,f,,,,,,,chain-riveting-tool-tip-57-8062,2026-04-10 12:48:04.046699+00,2026-04-10 12:48:04.046699+00
46077,18610959,18610959,CPP/9078,WPS,,CLAMPS EXH WRAP BLK 4PK,CLAMPS EXH WRAP BLK 4PK,,CYCLE PERFORMANCE PROD.,Hardware/Fasteners/Fittings,,12.95,,8.90,8.90,f,f,,26,0,0,0,0,0,t,0.050,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,clamps-exh-wrap-blk-4pk-18610959,2026-04-10 12:47:50.608881+00,2026-04-10 12:47:50.608881+00
127200,23010651,23010651,2345402,PU,A,Sport Touring Windscreen,Sport Touring Windscreen,"{""Designed to reduce windblast on the sport touring rider and provide more comfort while in the upright riding position"",""Raise the point where wind hits the rider by several inches to significantly reduce windblast"",""Buffeting and other aerodynamic considerations will vary according to the rider's physical dimensions"",""Made to the highest Zero Gravity standards, each Sport Touring screen is designed to enhance the look of the bike as well as provide better rider comfort"",""Made in the USA""}",ZERO GRAVITY,,,129.95,119.95,84.50,,f,f,9.75,8,8,0,0,0,0,t,1.020,7.550,20.030,15.940,EA,,US,,f,f,N,8714.10.0050,http://asset.lemansnet.com/z/L0UvRi9DL0VGQzAzQTA5LTJDQzgtNDFDMi05MTFFLTgwQ0E3NDhEMTE2NQ==,{http://asset.lemansnet.com/z/L0UvRi9DL0VGQzAzQTA5LTJDQzgtNDFDMi05MTFFLTgwQ0E3NDhEMTE2NQ==},,,,{Touring},,,,t,f,f,f,f,f,t,f,23-454-02,,2301-0651,0,0,2006-10-26,sport-touring-windscreen-23010651,2026-04-10 12:48:33.862454+00,2026-04-10 12:48:33.862454+00
88768,40-4236B,404236B,,WPS,,Contour Grips,,"{""<ul><li>\""Contoured for your hands, custom for your bike!\""</li><li>Manufactured in the USA with Kraton rubber and feature a very soft serrated texture to help hang on to your bike</li><li>Finished off with only the best 6061 billet aluminum end caps and collars</li><li>Sold in pairs</li><li>* Not for use on Spike grips</li></ul>""}",AVON,Grips,,81.00,,49.23,,f,f,,0,0,0,0,0,0,f,1.020,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/09b7-609e8209c3a1f.jpg,{http://cdn.wpsstatic.com/images/full/09b7-609e8209c3a1f.jpg},,,,,,,,f,f,f,f,f,f,t,f,,,,,,,contour-grips-40-4236b,2026-04-10 12:48:10.305293+00,2026-04-10 12:48:10.305293+00
90039,815-0186,8150186,,WPS,,9 Spoke Bow Tie Rotors,"Our full-floating, High-Carbon Steel rotors are CNC machined to exacting tolerances right here in the USA. Lyndall rotors are meticulously designed and thoroughly tested to ensure maximum performance in the most extreme environments and conditions known to powersports. We are so confident in our choice of design, materials and method of manufacturing that we guarantee our rotors for the life of your bike (when used exclusively with our premium quality organic brake pads.)","{""<ul><li>Outer friction ring (wear surface) </li><li>Inner carrier center (aesthetic portion)</li><li>Helical retaining ring that securely fastens the friction ring to the carrier center in a way that prevents our floating rotor from becoming loose or noisy after the course of its service life.</li></ul>""}",LYNDALL BRAKES,Brakes,,610.00,,469.70,,f,f,,0,0,0,0,0,0,f,2.500,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/b259-6259aac5e691c.jpg,{http://cdn.wpsstatic.com/images/full/b259-6259aac5e691c.jpg},,,,,,,,f,f,f,f,f,f,t,f,,,,,,,9-spoke-bow-tie-rotors-815-0186,2026-04-10 12:48:11.207451+00,2026-04-10 12:48:11.207451+00
1,1341723,1341723,10115701,WPS,,Bonanza Liner - Black/Gray - XS,,,BILTWELL,General,,29.95,,19.50,29.95,f,f,,1,0,0,0,0,0,t,,,,,Each,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,bonanza-liner-black-gray-xs-1341723,2026-04-10 12:47:28.12985+00,2026-04-10 12:47:28.12985+00
78247,692-6250G,6926250G,,WPS,,O-Ring Sealed Chain,,"{""<ul><li>Designed and manufactured in Japan</li><li>Hardened and shot peened components</li><li>Quad stake riveted pins, pre-stretched</li><li>Long lasting o-ring/x-ring seals</li><li>All chains supplied with clip style master links, rivet style master links available separately</li><li>All rolls of chain include 5 master links per 25' of chain</li></ul>""}",FIRE POWER,Chains,,214.95,,132.99,,f,f,,0,0,0,0,0,0,f,6.530,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/3a0f-59dd4132ef80f.jpg,{http://cdn.wpsstatic.com/images/full/3a0f-59dd4132ef80f.jpg},,,,,,,,f,f,f,f,f,f,t,f,,,,,,,o-ring-sealed-chain-692-6250g,2026-04-10 12:48:04.839512+00,2026-04-10 12:48:04.839512+00
93430,563-03134,56303134,,WPS,,Next Level M8 Air Cleaner w/Glass,,"{""<ul><li>Washable, pre-oiled, high-flow filter with see through design.</li><li>Internal venting is also included in the design.</li><li>Washable filter can be wiped clean with a damp cloth and gently blown dry.</li><li>Not to be cleaned with high pressure or being submerged in water.</li><li>Replacement glass available</li></ul>""}",KENS FACTORY,Intake/Carb/Fuel System,,599.95,,437.96,,f,f,,0,0,0,0,0,0,f,4.500,,,,,,,,f,f,,,http://cdn.wpsstatic.com/images/full/baca-65527a7f8a4ff.png,{http://cdn.wpsstatic.com/images/full/baca-65527a7f8a4ff.png},,,,,,,,f,f,f,f,f,f,t,f,,,,,,,next-level-m8-air-cleaner-w-glass-563-03134,2026-04-10 12:48:13.247869+00,2026-04-10 12:48:13.247869+00
20831,7030460,7030460,7030460,WPS,,CAP POP-UP BLK VENT 96-22,,,DRAG SPECIALTIES,General,,88.53,,57.17,88.53,f,f,,20,0,0,0,0,0,t,,,,,Each,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,cap-pop-up-blk-vent-96-22-7030460,2026-04-10 12:47:39.549531+00,2026-04-10 12:47:39.549531+00
28559,11400085,11400085,219500A,WPS,,CLUTCH 108EXP,CLUTCH 108EXP,,COMET,Clutch,,412.95,,296.90,296.90,f,f,,0,0,0,0,0,0,f,11.150,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,clutch-108exp-11400085,2026-04-10 12:47:43.190469+00,2026-04-10 12:47:43.190469+00
137067,35100099,35100099,610702010,PU,C,Tool Bag,Tool Bag,"{""Tool bag designed specifically for Enduro use"",""Main compartment with elastic loop tool organizer"",""Two side compartments and a waterproof front pocket for storing a mobile phone and other valuables"",""Flap design for easy access"",""Compression straps allow riders to reduce the volume of the pack when required"",""Zipped mesh pocket in the flap is ideal for storing passport or documents"",""Belt adjuster with air mesh back pad for ventilation and anti-slip""}",ALPINESTARS,,,79.95,69.95,54.00,,f,f,9.75,20,0,20,20,20,13,t,1.600,4.100,12.400,8.000,EA,8059175084669,CN,,f,f,N,4202.92.9100,http://asset.lemansnet.com/z/LzAvOS82LzA5NjQ2NEQ2LTA5QTUtNEY0MS05QTI2LTU1MzUxNzk0NUQ0MA==,{http://asset.lemansnet.com/z/LzAvOS82LzA5NjQ2NEQ2LTA5QTUtNEY0MS05QTI2LTU1MzUxNzk0NUQ0MA==},,,,,"{""Low Rider""}",,,t,f,f,f,f,f,t,f,6107020-10,,3510-0099,0,0,2019-02-06,tool-bag-35100099,2026-04-10 12:48:40.719231+00,2026-04-10 12:48:40.719231+00
47975,20201935,20201935,PBBRRR 56BR,WPS,,TSIGNL R. BLTRNG BLK/RED,TSIGNL R. BLTRNG BLK/RED,,CUSTOM DYNAMICS,Tire & Wheel,,149.95,,105.00,105.00,f,f,,28,0,0,0,0,0,t,0.500,,,,,,,,f,f,,,,,,,,,,,,f,f,f,f,f,f,t,f,,,,,,,tsignl-r-bltrng-blk-red-20201935,2026-04-10 12:47:51.22436+00,2026-04-10 12:47:51.22436+00
